step,t,tid,truth,subtype,x,y,pred,p_uav,threat,d_asset,reco,kill
24,48.0,T00,bird,조류,-4.833042260953915,-0.9547348157659133,새/기타,0.1,6.5,4.47,감시 지속,none
24,48.0,T01,drone,고정익,2.135455869859463,2.1152466557817107,드론,0.95,70.7,1.17,물리 요격(최후수단),hard
24,48.0,T02,bird,조류,-4.008594553956882,-0.5564805673140841,새/기타,0.1,25.5,3.66,감시 지속,none
24,48.0,T03,balloon,오물풍선,-0.6630850918903615,-3.561767861558156,풍선,0.15,27.0,3.62,감시 지속,none
24,48.0,T04,balloon,고고도 미사일 풍선,-4.68142667385806,0.5655781906371136,풍선,0.15,27.0,3.31,감시 지속,none
24,48.0,T05,drone,자폭형(FPV),-2.0248315052307113,0.32615258377931444,드론,0.95,80.6,2.05,물리 요격(최후수단),hard
24,48.0,T06,bird,조류,-3.5907455340835397,-2.7035096512183627,새/기타,0.1,25.5,4.49,감시 지속,none
24,48.0,T07,balloon,오물풍선,2.954428003625011,-2.507477270658201,풍선,0.15,8.0,3.54,감시 지속,none
24,48.0,T08,bird,조류,-4.6665812670294144,0.7790692016342533,새/기타,0.1,6.5,3.17,감시 지속,none
24,48.0,T09,balloon,고고도 미사일 풍선,-1.9574219746458352,4.769904820508176,풍선,0.15,32.0,2.27,감시 지속,none
24,48.0,T10,bird,조류,2.925111541534164,-2.096803308702762,새/기타,0.1,6.5,3.13,감시 지속,none
24,48.0,T11,drone,고정익,2.8917264815639787,1.158488161673563,드론,0.95,96.5,0.42,물리 요격(최후수단),hard
24,48.0,T12,drone,고정익,3.3119914004133415,1.5539960797998802,드론,0.95,91.5,0.98,물리 요격(최후수단),hard
24,48.0,T13,drone,회전익(헬기형),3.272351846873586,-2.48729899544465,드론,0.95,35.0,3.57,감시 지속,none
24,48.0,T14,bird,조류,3.2543841624145387,-3.3548967333693875,새/기타,0.1,6.5,4.42,감시 지속,none
24,48.0,T15,bird,조류,-0.42444054406494985,4.152214677755785,새/기타,0.1,30.3,2.28,감시 지속,none
24,48.0,T16,bird,조류,-1.4010634730261418,-4.272919214755793,새/기타,0.1,25.5,4.5,감시 지속,none
24,48.0,T17,balloon,고고도 미사일 풍선,-3.2118545724890333,1.2368006744624047,풍선,0.15,56.9,1.75,포획·유도 회수,soft
24,48.0,T18,bird,조류,-0.12732060511714138,-3.635634810687698,새/기타,0.1,6.5,3.64,감시 지속,none
24,48.0,T19,bird,조류,1.4352229753545718,-3.524935046863113,새/기타,0.1,6.5,3.81,감시 지속,none
25,50.0,T00,bird,조류,-4.865559395432475,-0.9548137650255575,새/기타,0.1,6.5,4.49,감시 지속,none
25,50.0,T01,drone,고정익,2.210319933418536,2.083305550148105,드론,0.95,90.2,1.12,물리 요격(최후수단),hard
25,50.0,T02,bird,조류,-3.999615364221202,-0.516701656260594,새/기타,0.1,25.5,3.62,감시 지속,none
25,50.0,T03,balloon,오물풍선,-0.6973725207610674,-3.5379328799088854,풍선,0.15,27.0,3.61,감시 지속,none
25,50.0,T05,drone,자폭형(FPV),-2.0272065906047763,0.2592139861723199,드론,0.95,75.4,2.04,물리 요격(최후수단),hard
25,50.0,T06,bird,조류,-3.5679010694264166,-2.777337008204363,새/기타,0.1,6.5,4.52,감시 지속,none
25,50.0,T07,balloon,오물풍선,2.889073443556874,-2.458302769056666,풍선,0.15,27.0,3.48,감시 지속,none
25,50.0,T08,bird,조류,-4.662760845480824,0.7407235264302576,새/기타,0.1,6.5,3.19,감시 지속,none
25,50.0,T09,balloon,고고도 미사일 풍선,-1.9776390563566613,4.722730202157311,풍선,0.15,51.6,2.22,포획·유도 회수,soft
25,50.0,T10,bird,조류,2.845759368187129,-2.1226148179150535,새/기타,0.1,6.5,3.14,감시 지속,none
25,50.0,T11,drone,고정익,2.7756078605387686,1.1320856223725182,드론,0.95,97.5,0.31,물리 요격(최후수단),hard
25,50.0,T12,drone,고정익,3.298649074229956,1.5178255969954044,드론,0.95,91.8,0.95,물리 요격(최후수단),hard
25,50.0,T13,drone,회전익(헬기형),3.320684911239253,-2.392085970967276,드론,0.95,54.0,3.49,RF 재밍,soft
25,50.0,T14,bird,조류,3.302541736173451,-3.3279489757364327,새/기타,0.1,25.5,4.4,감시 지속,none
25,50.0,T15,bird,조류,-0.5152023960305767,4.046023167181308,새/기타,0.1,51.0,2.14,포획·유도 회수,soft
25,50.0,T16,bird,조류,-1.4712360889545075,-4.3670869082046435,새/기타,0.1,6.5,4.61,감시 지속,none
25,50.0,T17,balloon,고고도 미사일 풍선,-3.2417176254406996,1.2097488766761166,풍선,0.15,37.5,1.79,감시 지속,none
25,50.0,T18,bird,조류,-0.25628141312310826,-3.631774286276782,새/기타,0.1,6.5,3.64,감시 지속,none
25,50.0,T19,bird,조류,1.4375685399922022,-3.456521985811761,새/기타,0.1,25.5,3.74,감시 지속,none
26,52.0,T00,bird,조류,-4.8616392147480925,-0.9664047657459502,새/기타,0.1,6.5,4.49,감시 지속,none
26,52.0,T01,drone,고정익,2.1608992168275316,2.0251653761026747,드론,0.95,90.6,1.08,물리 요격(최후수단),hard
26,52.0,T02,bird,조류,-3.9937624510744247,-0.5081201582731909,새/기타,0.1,25.5,3.61,감시 지속,none
26,52.0,T03,balloon,오물풍선,-0.6719507813258445,-3.504062241409429,풍선,0.15,27.0,3.57,감시 지속,none
26,52.0,T04,balloon,고고도 미사일 풍선,-4.774970924084356,0.6638854669266694,풍선,0.15,8.0,3.33,감시 지속,none
26,52.0,T05,drone,자폭형(FPV),-1.911503403646877,0.2476351559940479,드론,0.95,82.0,1.93,물리 요격(최후수단),hard
26,52.0,T06,bird,조류,-3.5365310130933088,-2.7445106866798126,새/기타,0.1,25.5,4.48,감시 지속,none
26,52.0,T07,balloon,오물풍선,2.8681753100815217,-2.37057159706354,풍선,0.15,27.0,3.39,감시 지속,none
26,52.0,T08,bird,조류,-4.730104992311872,0.7499650946114679,새/기타,0.1,6.5,3.24,감시 지속,none
26,52.0,T09,balloon,고고도 미사일 풍선,-1.999550831304545,4.723983898068839,풍선,0.15,32.5,2.22,감시 지속,none
26,52.0,T10,bird,조류,2.8766750229197657,-2.0783470290587354,새/기타,0.1,25.5,3.1,감시 지속,none
26,52.0,T11,drone,고정익,2.787362120073427,1.1030729223204012,드론,0.95,79.1,0.31,물리 요격(최후수단),hard
26,52.0,T12,drone,고정익,3.2195014474935526,1.579265060642074,드론,0.95,92.1,0.92,물리 요격(최후수단),hard
26,52.0,T13,drone,회전익(헬기형),3.271812731084281,-2.3950758460855437,드론,0.95,50.7,3.48,RF 재밍,soft
26,52.0,T14,bird,조류,3.263470582509983,-3.320469783139537,새/기타,0.1,25.5,4.39,감시 지속,none
26,52.0,T16,bird,조류,-1.4502999497150566,-4.322213625399835,새/기타,0.1,25.5,4.56,감시 지속,none
26,52.0,T17,balloon,고고도 미사일 풍선,-3.2177403110921756,1.2018015745481185,풍선,0.15,56.6,1.78,포획·유도 회수,soft
26,52.0,T18,bird,조류,-0.10100684795962547,-3.6931127562022255,새/기타,0.1,6.5,3.69,감시 지속,none
26,52.0,T19,bird,조류,1.4221560171955374,-3.376660809323816,새/기타,0.1,25.5,3.66,감시 지속,none
27,54.0,T00,bird,조류,-4.902785203393279,-0.9193022905938304,새/기타,0.1,24.9,4.49,감시 지속,none
27,54.0,T01,drone,고정익,2.179519371989114,2.0268509721127748,드론,0.95,79.4,1.08,물리 요격(최후수단),hard
27,54.0,T02,bird,조류,-3.9517570555990504,-0.42515555357591145,새/기타,0.1,25.5,3.52,감시 지속,none
27,54.0,T03,balloon,오물풍선,-0.7678813816644778,-3.518816426496762,풍선,0.15,8.0,3.6,감시 지속,none
27,54.0,T04,balloon,고고도 미사일 풍선,-4.780686328264635,0.6976555999187745,풍선,0.15,27.0,3.31,감시 지속,none
27,54.0,T05,drone,자폭형(FPV),-1.8524792299047972,0.2711525026746152,드론,0.95,82.6,1.87,물리 요격(최후수단),hard
27,54.0,T06,bird,조류,-3.5070563203114973,-2.731028695641896,새/기타,0.1,25.5,4.44,감시 지속,none
27,54.0,T07,balloon,오물풍선,2.890330719652484,-2.4281617731785476,풍선,0.15,8.0,3.45,감시 지속,none
27,54.0,T08,bird,조류,-4.701273312692374,0.7245695678889024,새/기타,0.1,25.5,3.23,감시 지속,none
27,54.0,T09,balloon,고고도 미사일 풍선,-2.0431548258840144,4.76213532289019,풍선,0.15,32.1,2.26,감시 지속,none
27,54.0,T10,bird,조류,2.842702472026314,-2.0312438775865185,새/기타,0.1,25.5,3.05,감시 지속,none
27,54.0,T11,drone,고정익,2.794025925018052,1.0472741544529833,드론,0.95,92.8,0.3,물리 요격(최후수단),hard
27,54.0,T12,drone,고정익,3.2538667931215732,1.4686718284276175,드론,0.95,92.4,0.89,물리 요격(최후수단),hard
27,54.0,T13,drone,회전익(헬기형),3.2275132799118302,-2.365879254187807,드론,0.95,54.0,3.44,RF 재밍,soft
27,54.0,T14,bird,조류,3.2739881973314273,-3.304653369799416,새/기타,0.1,25.5,4.37,감시 지속,none
27,54.0,T15,bird,조류,-0.4779695059005942,4.034247280401368,새/기타,0.1,50.8,2.16,포획·유도 회수,soft
27,54.0,T16,bird,조류,-1.5164175947809855,-4.402584250376367,새/기타,0.1,6.5,4.66,감시 지속,none
27,54.0,T17,balloon,고고도 미사일 풍선,-3.1745921608139502,1.3015459912376999,풍선,0.15,57.7,1.68,포획·유도 회수,soft
27,54.0,T18,bird,조류,-0.11783643197173324,-3.6463462194529033,새/기타,0.1,25.5,3.65,감시 지속,none
27,54.0,T19,bird,조류,1.516572093471231,-3.403736961542968,새/기타,0.1,6.5,3.73,감시 지속,none
28,56.0,T00,bird,조류,-4.92164373207282,-1.0086230136595815,새/기타,0.1,6.5,4.57,감시 지속,none
28,56.0,T01,drone,고정익,2.0357055292927706,1.969268328315109,드론,0.95,73.5,1.07,물리 요격(최후수단),hard
28,56.0,T02,bird,조류,-4.036966371358429,-0.5744584753935618,새/기타,0.1,6.5,3.69,감시 지속,none
28,56.0,T03,balloon,오물풍선,-0.794683380625177,-3.5956653481441405,풍선,0.15,8.0,3.68,감시 지속,none
28,56.0,T04,balloon,고고도 미사일 풍선,-4.793362096177741,0.6552770997345025,풍선,0.15,8.0,3.35,감시 지속,none
28,56.0,T05,drone,자폭형(FPV),-1.761564070927692,0.3108238896825664,드론,0.95,83.5,1.79,물리 요격(최후수단),hard
28,56.0,T06,bird,조류,-3.502633707892746,-2.7006124539964564,새/기타,0.1,25.5,4.42,감시 지속,none
28,56.0,T07,balloon,오물풍선,2.8048394802462058,-2.3595357868955964,풍선,0.15,27.0,3.37,감시 지속,none
28,56.0,T08,bird,조류,-4.711941404230311,0.6831396579285607,새/기타,0.1,6.5,3.26,감시 지속,none
28,56.0,T09,balloon,고고도 미사일 풍선,-2.045556412325219,4.780010484966339,풍선,0.15,31.8,2.28,감시 지속,none
28,56.0,T10,bird,조류,2.8215606053289473,-2.086800185262203,새/기타,0.1,6.5,3.1,감시 지속,none
28,56.0,T11,drone,고정익,2.6970748794197514,1.1249435095904945,드론,0.95,98.1,0.23,물리 요격(최후수단),hard
28,56.0,T12,drone,고정익,3.1914535346670343,1.4630091803493834,드론,0.95,92.9,0.83,물리 요격(최후수단),hard
28,56.0,T13,drone,회전익(헬기형),3.19126054391548,-2.2813372902590308,드론,0.95,54.0,3.35,RF 재밍,soft
28,56.0,T14,bird,조류,3.2779140092778443,-3.4276017268114995,새/기타,0.1,6.5,4.5,감시 지속,none
28,56.0,T15,bird,조류,-0.38820397435999093,4.08377995148505,새/기타,0.1,30.6,2.26,감시 지속,none
28,56.0,T16,bird,조류,-1.5014321930777217,-4.34799255696866,새/기타,0.1,25.5,4.6,감시 지속,none
28,56.0,T17,balloon,고고도 미사일 풍선,-3.196408328245388,1.178525031903733,풍선,0.15,37.6,1.78,감시 지속,none
28,56.0,T18,bird,조류,-0.060278360037729406,-3.580969295649071,새/기타,0.1,25.5,3.58,감시 지속,none
28,56.0,T19,bird,조류,1.3974922735110349,-3.3927861165225397,새/기타,0.1,25.5,3.67,감시 지속,none
29,58.0,T00,bird,조류,-4.895924444352455,-1.0413762102425097,새/기타,0.1,6.5,4.57,감시 지속,none
29,58.0,T01,drone,고정익,2.058179742630882,1.8726485348238042,드론,0.95,91.6,0.98,물리 요격(최후수단),hard
29,58.0,T02,bird,조류,-3.925716155688998,-0.4453600236806193,새/기타,0.1,25.5,3.52,감시 지속,none
29,58.0,T03,balloon,오물풍선,-0.7901125306074167,-3.536666563679638,풍선,0.15,27.0,3.62,감시 지속,none
29,58.0,T04,balloon,고고도 미사일 풍선,-4.829322291727104,0.7118297925462629,풍선,0.15,8.9,3.35,감시 지속,none
29,58.0,T05,drone,자폭형(FPV),-1.701348119126865,0.2681343096569717,드론,0.95,84.3,1.72,물리 요격(최후수단),hard
29,58.0,T06,bird,조류,-3.499796738975638,-2.8298109868969337,새/기타,0.1,6.5,4.5,감시 지속,none
29,58.0,T07,balloon,오물풍선,2.826889124992708,-2.430909574540711,풍선,0.15,8.0,3.45,감시 지속,none
29,58.0,T08,bird,조류,-4.8245894977096935,0.7666831259162517,새/기타,0.1,6.5,3.31,감시 지속,none
29,58.0,T09,balloon,고고도 미사일 풍선,-2.1573279554693774,4.783633094324157,풍선,0.15,31.7,2.29,감시 지속,none
29,58.0,T10,bird,조류,2.7993534878750337,-2.156780754114868,새/기타,0.1,6.5,3.17,감시 지속,none
29,58.0,T11,drone,고정익,2.5839460819260784,1.0817196667587776,드론,0.95,99.0,0.12,물리 요격(최후수단),hard
29,58.0,T12,drone,고정익,3.1376886709810816,1.4111928339000164,드론,0.95,93.5,0.76,물리 요격(최후수단),hard
29,58.0,T13,drone,회전익(헬기형),3.236900576705925,-2.356149197718018,드론,0.95,35.0,3.44,감시 지속,none
29,58.0,T14,bird,조류,3.277452751102719,-3.4372733249865237,새/기타,0.1,6.5,4.5,감시 지속,none
29,58.0,T15,bird,조류,-0.47885118219304995,3.994105957978645,새/기타,0.1,51.2,2.13,포획·유도 회수,soft
29,58.0,T16,bird,조류,-1.5848541685479536,-4.410330903295001,새/기타,0.1,6.5,4.69,감시 지속,none
29,58.0,T17,balloon,고고도 미사일 풍선,-3.1236104602247963,1.21611672933768,풍선,0.15,57.4,1.71,포획·유도 회수,soft
29,58.0,T18,bird,조류,-0.02006418330577952,-3.5508262773469927,새/기타,0.1,25.5,3.55,감시 지속,none
29,58.0,T19,bird,조류,1.5115206774588428,-3.339381893889006,새/기타,0.1,13.7,3.67,감시 지속,none
30,60.0,T00,bird,조류,-4.948997662289934,-1.0676054820500638,새/기타,0.1,6.5,4.63,감시 지속,none
30,60.0,T01,drone,고정익,2.007833751492384,1.9002508765694779,드론,0.95,72.1,1.03,물리 요격(최후수단),hard
30,60.0,T02,bird,조류,-3.8881572754245863,-0.4752347455072691,새/기타,0.1,6.5,3.52,감시 지속,none
30,60.0,T03,balloon,오물풍선,-0.7278435524846834,-3.5358393057051822,풍선,0.15,27.0,3.61,감시 지속,none
30,60.0,T04,balloon,고고도 미사일 풍선,-4.787900080313117,0.7101455632850079,풍선,0.15,27.0,3.31,감시 지속,none
30,60.0,T05,drone,자폭형(FPV),-1.6168171186153015,0.2534864988974366,드론,0.95,85.2,1.64,물리 요격(최후수단),hard
30,60.0,T06,bird,조류,-3.4709478001719516,-2.8012183783313938,새/기타,0.1,25.5,4.46,감시 지속,none
30,60.0,T07,balloon,오물풍선,2.8082172200414,-2.37907858375841,풍선,0.15,27.0,3.39,감시 지속,none
30,60.0,T09,balloon,고고도 미사일 풍선,-2.1717194308163443,4.792394705141642,풍선,0.15,31.6,2.3,감시 지속,none
30,60.0,T10,bird,조류,2.8064148525881887,-2.1341205973983177,새/기타,0.1,25.5,3.15,감시 지속,none
30,60.0,T11,drone,고정익,2.6188805276508895,1.0974928834130977,드론,0.95,79.7,0.15,물리 요격(최후수단),hard
30,60.0,T12,drone,고정익,3.1464926999597007,1.382366781060688,드론,0.95,89.2,0.75,물리 요격(최후수단),hard
30,60.0,T13,drone,회전익(헬기형),3.17891324798355,-2.3447727288318116,드론,0.95,54.0,3.41,RF 재밍,soft
30,60.0,T14,bird,조류,3.307973985448693,-3.4017256399217035,새/기타,0.1,25.5,4.48,감시 지속,none
30,60.0,T15,bird,조류,-0.4665065945563283,4.070072039274981,새/기타,0.1,31.4,2.19,감시 지속,none
30,60.0,T16,bird,조류,-1.5335082082741631,-4.421538717267538,새/기타,0.1,18.9,4.68,감시 지속,none
30,60.0,T17,balloon,고고도 미사일 풍선,-3.0838448192441055,1.2414753511848091,풍선,0.15,57.9,1.66,포획·유도 회수,soft
30,60.0,T18,bird,조류,-0.03528300752052224,-3.6052123639860483,새/기타,0.1,6.5,3.61,감시 지속,none
31,62.0,T00,bird,조류,-4.9218314240692065,-1.0843098427635058,새/기타,0.1,14.7,4.62,감시 지속,none
31,62.0,T01,drone,고정익,1.9332320593360752,1.8617834183910036,드론,0.95,72.1,1.03,물리 요격(최후수단),hard
31,62.0,T02,bird,조류,-3.8710635701900764,-0.41352158308049575,새/기타,0.1,25.5,3.46,감시 지속,none
31,62.0,T03,balloon,오물풍선,-0.7693484419133553,-3.5101310726160215,풍선,0.15,27.0,3.59,감시 지속,none
31,62.0,T04,balloon,고고도 미사일 풍선,-4.875642679525974,0.6889987047932673,풍선,0.15,8.0,3.4,감시 지속,none
31,62.0,T05,drone,자폭형(FPV),-1.4717189316921409,0.2204763794057642,드론,0.95,86.7,1.49,물리 요격(최후수단),hard
31,62.0,T06,bird,조류,-3.4544234624384553,-2.8808256474107936,새/기타,0.1,6.5,4.5,감시 지속,none
31,62.0,T07,balloon,오물풍선,2.8424956681318743,-2.354135257715774,풍선,0.15,27.0,3.37,감시 지속,none
31,62.0,T09,balloon,고고도 미사일 풍선,-2.1769930086301854,4.729241617190429,풍선,0.15,51.4,2.24,포획·유도 회수,soft
31,62.0,T10,bird,조류,2.741786424667805,-2.142326794130917,새/기타,0.1,6.5,3.15,감시 지속,none
31,62.0,T11,drone,고정익,2.544234267415849,1.0438884045298487,드론,0.95,99.5,0.06,물리 요격(최후수단),hard
31,62.0,T12,drone,고정익,3.1071747154737177,1.3950129643659948,드론,0.95,93.8,0.72,물리 요격(최후수단),hard
31,62.0,T13,drone,회전익(헬기형),3.261423986067443,-2.402210919640027,드론,0.95,35.0,3.49,감시 지속,none
31,62.0,T14,bird,조류,3.3652727260161193,-3.383145260086003,새/기타,0.1,20.8,4.47,감시 지속,none
31,62.0,T15,bird,조류,-0.5365384377087916,3.957728056647758,새/기타,0.1,51.9,2.07,포획·유도 회수,soft
31,62.0,T16,bird,조류,-1.5466552346906919,-4.431226963742108,새/기타,0.1,6.5,4.69,감시 지속,none
31,62.0,T17,balloon,고고도 미사일 풍선,-3.055493909969907,1.2468159895512094,풍선,0.15,58.1,1.64,포획·유도 회수,soft
31,62.0,T18,bird,조류,0.10156566898294295,-3.641513130542605,새/기타,0.1,6.5,3.64,감시 지속,none
31,62.0,T19,bird,조류,1.548351825552894,-3.2330934752136673,새/기타,0.1,25.5,3.58,감시 지속,none
32,64.0,T00,bird,조류,-4.9690912056221475,-1.1057446774321302,새/기타,0.1,6.5,4.67,감시 지속,none
32,64.0,T01,drone,고정익,2.0141487195600867,1.825690972356718,드론,0.95,91.7,0.96,물리 요격(최후수단),hard
32,64.0,T02,bird,조류,-3.9477760085301057,-0.42604584863888284,새/기타,0.1,6.5,3.52,감시 지속,none
32,64.0,T03,balloon,오물풍선,-0.663566286017262,-3.5491643119597085,풍선,0.15,8.0,3.61,감시 지속,none
32,64.0,T04,balloon,고고도 미사일 풍선,-4.912420365607444,0.752333718932608,풍선,0.15,11.5,3.4,감시 지속,none
32,64.0,T05,drone,자폭형(FPV),-1.444856030121119,0.25059453768747925,드론,0.95,86.9,1.47,물리 요격(최후수단),hard
32,64.0,T06,bird,조류,-3.454069438112788,-2.819322432951633,새/기타,0.1,25.5,4.46,감시 지속,none
32,64.0,T07,balloon,오물풍선,2.8558837029924766,-2.3925179343473304,풍선,0.15,8.0,3.41,감시 지속,none
32,64.0,T08,bird,조류,-4.789380546910044,0.6388204916055893,새/기타,0.1,6.5,3.35,감시 지속,none
32,64.0,T09,balloon,고고도 미사일 풍선,-2.137855658317032,4.812362492258328,풍선,0.15,31.4,2.32,감시 지속,none
32,64.0,T10,bird,조류,2.6568359372672354,-2.0823849646076007,새/기타,0.1,25.5,3.09,감시 지속,none
32,64.0,T11,drone,고정익,2.5122603554731646,1.0957344149390562,드론,0.95,80.2,0.1,물리 요격(최후수단),hard
32,64.0,T12,drone,고정익,3.0623076941018907,1.3865317223688394,드론,0.95,94.2,0.68,물리 요격(최후수단),hard
32,64.0,T13,drone,회전익(헬기형),3.258361175757673,-2.193628248229422,드론,0.95,54.0,3.28,RF 재밍,soft
32,64.0,T14,bird,조류,3.3703184610379355,-3.4727157816207135,새/기타,0.1,6.5,4.56,감시 지속,none
32,64.0,T15,bird,조류,-0.6065123561747063,4.04914780546701,새/기타,0.1,32.7,2.08,감시 지속,none
32,64.0,T16,bird,조류,-1.5288394873142626,-4.498132605992178,새/기타,0.1,6.5,4.75,감시 지속,none
32,64.0,T17,balloon,고고도 미사일 풍선,-3.135639429226895,1.30245638822306,풍선,0.15,39.0,1.65,감시 지속,none
32,64.0,T18,bird,조류,-0.024611625732207112,-3.5448396158502926,새/기타,0.1,25.5,3.54,감시 지속,none
32,64.0,T19,bird,조류,1.4764859429599388,-3.216018526158427,새/기타,0.1,25.5,3.54,감시 지속,none
33,66.0,T00,bird,조류,-4.928840450373981,-1.1760796065338122,새/기타,0.1,6.5,4.7,감시 지속,none
33,66.0,T01,drone,고정익,1.9940540728596192,1.8229031560271565,드론,0.95,72.7,0.97,물리 요격(최후수단),hard
33,66.0,T02,bird,조류,-3.908806810718037,-0.48529478409141413,새/기타,0.1,6.5,3.54,감시 지속,none
33,66.0,T03,balloon,오물풍선,-0.7368559197819016,-3.4978079799807706,풍선,0.15,27.0,3.57,감시 지속,none
33,66.0,T04,balloon,고고도 미사일 풍선,-4.897572059475587,0.7227292122225039,풍선,0.15,8.0,3.4,감시 지속,none
33,66.0,T05,drone,자폭형(FPV),-1.2971978265984507,0.22640102332563689,드론,0.95,88.4,1.32,물리 요격(최후수단),hard
33,66.0,T06,bird,조류,-3.3558566014269107,-2.8321270889930026,새/기타,0.1,25.5,4.39,감시 지속,none
33,66.0,T07,balloon,오물풍선,2.823432144007634,-2.373506125731499,풍선,0.15,27.0,3.39,감시 지속,none
33,66.0,T08,bird,조류,-4.75881309534102,0.6037854672789373,새/기타,0.1,17.2,3.35,감시 지속,none
33,66.0,T09,balloon,고고도 미사일 풍선,-2.112834949813736,4.695621487131718,풍선,0.15,51.9,2.2,포획·유도 회수,soft
33,66.0,T10,bird,조류,2.654676886849301,-2.1084345881251,새/기타,0.1,6.5,3.11,감시 지속,none
33,66.0,T11,drone,고정익,2.439825566444891,1.0689667585632747,드론,0.95,89.7,0.09,물리 요격(최후수단),hard
33,66.0,T12,drone,고정익,2.9807006966523013,1.2557298942367687,드론,0.95,95.4,0.54,물리 요격(최후수단),hard
33,66.0,T13,drone,회전익(헬기형),3.2233067379297755,-2.2816241141800933,드론,0.95,35.0,3.36,감시 지속,none
33,66.0,T14,bird,조류,3.392844548824347,-3.4304623352741817,새/기타,0.1,25.5,4.52,감시 지속,none
33,66.0,T15,bird,조류,-0.5811791053531101,3.986154539265593,새/기타,0.1,52.1,2.05,포획·유도 회수,soft
33,66.0,T16,bird,조류,-1.4778568784523176,-4.534883647786814,새/기타,0.1,6.5,4.77,감시 지속,none
33,66.0,T17,balloon,고고도 미사일 풍선,-2.9735292024234328,1.266879516489463,풍선,0.15,58.8,1.57,포획·유도 회수,soft
33,66.0,T18,bird,조류,0.09967443919297299,-3.515251232258338,새/기타,0.1,25.5,3.52,감시 지속,none
34,68.0,T00,bird,조류,-4.9677928441105585,-1.1928459423802045,새/기타,0.1,6.5,4.74,감시 지속,none
34,68.0,T01,drone,고정익,1.9883307321875605,1.8093638128724923,드론,0.95,88.8,0.96,물리 요격(최후수단),hard
34,68.0,T02,bird,조류,-3.894873052687373,-0.4112790895345363,새/기타,0.1,25.5,3.47,감시 지속,none
34,68.0,T03,balloon,오물풍선,-0.8101380818308901,-3.497419891966618,풍선,0.15,8.0,3.59,감시 지속,none
34,68.0,T04,balloon,고고도 미사일 풍선,-4.929199894761421,0.7414492145507973,풍선,0.15,8.0,3.42,감시 지속,none
34,68.0,T05,drone,자폭형(FPV),-1.3002347274216486,0.1633514101746153,드론,0.95,81.5,1.31,물리 요격(최후수단),hard
34,68.0,T06,bird,조류,-3.4494712132988887,-2.858341569149716,새/기타,0.1,6.5,4.48,감시 지속,none
34,68.0,T07,balloon,오물풍선,2.8424885399764594,-2.3741869698991755,풍선,0.15,8.0,3.39,감시 지속,none
34,68.0,T08,bird,조류,-4.817638533564084,0.6702851192713508,새/기타,0.1,6.5,3.36,감시 지속,none
34,68.0,T09,balloon,고고도 미사일 풍선,-2.2146314427129665,4.800364555451709,풍선,0.15,31.5,2.31,감시 지속,none
34,68.0,T10,bird,조류,2.648311463850294,-2.208966048654007,새/기타,0.1,6.5,3.21,감시 지속,none
34,68.0,T11,drone,고정익,2.5383189265635977,0.9819091269620467,드론,0.95,99.7,0.04,물리 요격(최후수단),hard
34,68.0,T12,drone,고정익,2.980174487682131,1.3163828848108765,드론,0.95,76.2,0.58,물리 요격(최후수단),hard
34,68.0,T13,drone,회전익(헬기형),3.232185706313002,-2.2102406197449245,드론,0.95,54.0,3.29,RF 재밍,soft
34,68.0,T14,bird,조류,3.3958709937167946,-3.5280021239081094,새/기타,0.1,6.5,4.62,감시 지속,none
34,68.0,T15,bird,조류,-0.5604101105648785,4.022212367320115,새/기타,0.1,32.6,2.1,감시 지속,none
34,68.0,T16,bird,조류,-1.5040540316058262,-4.541535878842952,새/기타,0.1,6.5,4.78,감시 지속,none
34,68.0,T17,balloon,고고도 미사일 풍선,-2.9689287462406324,1.2667020016965094,풍선,0.15,45.0,1.57,포획·유도 회수,soft
34,68.0,T18,bird,조류,0.12476925066231444,-3.5654553138366913,새/기타,0.1,6.5,3.57,감시 지속,none
34,68.0,T19,bird,조류,1.5890382342873879,-3.195750391903332,새/기타,0.1,25.5,3.57,감시 지속,none
35,70.0,T00,bird,조류,-4.992753763205314,-1.2408881569812078,새/기타,0.1,6.5,4.79,감시 지속,none
35,70.0,T01,drone,고정익,1.8298898833544313,1.776179358800474,드론,0.95,72.1,1.03,물리 요격(최후수단),hard
35,70.0,T02,bird,조류,-3.9120847970756096,-0.3719164265255974,새/기타,0.1,25.5,3.45,감시 지속,none
35,70.0,T03,balloon,오물풍선,-0.7108617617716041,-3.4755587249210835,풍선,0.15,27.0,3.55,감시 지속,none
35,70.0,T04,balloon,고고도 미사일 풍선,-4.924452212335376,0.7984785800907874,풍선,0.15,27.0,3.38,감시 지속,none
35,70.0,T05,drone,자폭형(FPV),-1.1592690624947262,0.18762797847999424,드론,0.95,89.7,1.17,물리 요격(최후수단),hard
35,70.0,T06,bird,조류,-3.330294224614777,-2.86427147236971,새/기타,0.1,25.5,4.39,감시 지속,none
35,70.0,T07,balloon,오물풍선,2.763460889714393,-2.3348783136646425,풍선,0.15,27.0,3.35,감시 지속,none
35,70.0,T08,bird,조류,-4.821423510377604,0.5612022945132944,새/기타,0.1,6.5,3.42,감시 지속,none
35,70.0,T09,balloon,고고도 미사일 풍선,-2.1823587560540814,4.801714960441057,풍선,0.15,34.2,2.31,감시 지속,none
35,70.0,T10,bird,조류,2.6338862083307406,-2.1354020143348165,새/기타,0.1,25.5,3.14,감시 지속,none
